-1718.0	-68.37469	-536.8479	75.45679	89.89072
-1773.0	-81.58736	-531.2632	91.76593	84.80737
-1601.0	-73.34016	-505.49768	55.875122	97.37942
-1785.0	-68.37469	-549.3198	70.26965	94.09142
-1694.0	-96.17434	-529.57513	90.33966	84.80737
-1750.0	-89.89072	-514.8155	114.97931	105.77757
-1719.0	-68.37469	-550.1442	53.836487	94.09142
-1810.0	-62.82415	-564.4509	64.73071	99.82416
-1843.0	-62.82415	-568.4356	74.761536	110.34846
-1791.0	-68.37469	-545.23444	138.56085	84.80737
-1633.0	-73.34016	-500.49277	75.26431	100.46844
-1784.0	-84.80737	-509.73215	131.90323	81.58736
-1669.0	-89.89072	-508.81396	83.03302	84.80737
-1774.0	-84.80737	-528.61224	120.925964	99.68118
-1686.0	-73.34016	-525.8406	75.72467	89.89072
-1805.0	-62.82415	-575.761	55.546997	99.68118
