-1198.9973	-81.76653	-410.49902	110.675354	91.9413
-1365.702	-106.27953	-537.10254	23.189941	105.8597
-1163.7161	-106.55519	-451.69193	40.590485	93.16113
-1112.0168	-95.07156	-424.71506	50.39505	91.59799
-1083.4873	-89.22254	-406.4311	54.82361	91.3699
-1047.1992	-57.95969	-409.26254	19.492554	93.1381
-1044.2697	-65.5206	-406.9186	21.920837	93.1381
-1023.66046	-65.5206	-405.22632	10.306213	96.51643
-1180.4042	-72.43349	-419.95056	73.952576	93.59584
-947.27527	-74.17943	-360.00574	36.450256	84.87974
-1044.1461	-86.54597	-386.67447	70.20218	83.47963
-1079.3423	-83.47963	-403.45407	73.91852	87.34919
-1069.8639	-76.36925	-400.40833	57.06546	87.34919
-1051.8899	-78.37756	-398.6752	58.843292	82.03045
-1077.7504	-78.37756	-410.9007	71.81183	88.8109
-1103.6183	-83.47963	-416.00275	86.5639	88.8109
-889.2545	-70.99786	-323.29077	60.85553	79.56651
-945.87885	-59.38174	-361.7667	25.188324	87.34919
-935.2494	-80.72894	-361.88516	34.611633	85.63253
-988.2819	-83.31849	-374.6484	46.0972	85.63253
-1055.9591	-71.20705	-385.36182	56.963837	85.07687
-1055.5648	-74.2	-388.35474	53.57657	81.45215
-949.4098	-65.29182	-324.19666	119.59271	79.56651
-1223.617	-101.22816	-465.36304	47.78662	94.11185
-1224.4176	-96.81609	-462.64667	70.63287	94.11185
-1119.0359	-87.85264	-382.20367	135.04395	84.76566
-1082.4849	-79.62264	-407.0942	59.327606	87.85264
-1109.5721	-79.62264	-410.31485	69.47919	90.24762
-1046.2538	-83.76755	-396.55295	56.461853	90.24762
-998.46265	-81.9603	-381.34418	32.121338	93.16113
-1130.21	-72.43349	-412.50443	82.9852	83.47963
-1100.7483	-77.79063	-410.09485	91.65338	87.34919
-1276.6056	-96.35551	-461.00574	98.16699	94.01542
-1249.0217	-98.39732	-458.7194	67.74649	94.01542
-1213.5369	-100.22431	-449.7548	90.80881	94.01542
-1190.9875	-85.63253	-436.7819	75.02432	93.95355
-1139.3516	-92.52419	-442.90512	29.7323	94.08121
