-990.0	-1.0	-73.0	56.0	0.0
-1126.0	-0.0	-106.0	16.0	2.0
-1154.0	-0.0	-107.0	19.0	2.0
-1176.0	-0.0	-102.0	24.0	1.0
-1154.0	-0.0	-103.0	20.0	1.0
-1141.0	-0.0	-106.0	18.0	1.0
-1134.0	-0.0	-105.0	17.0	1.0
-1142.0	-0.0	-106.0	19.0	1.0
-1150.0	-0.0	-104.0	20.0	1.0
-1173.0	-0.0	-105.0	27.0	1.0
-1168.0	-0.0	-108.0	21.0	1.0
-1169.0	-0.0	-106.0	22.0	1.0
-1049.0	-0.0	-95.0	27.0	0.0
-1065.0	-0.0	-94.0	29.0	0.0
-1041.0	-0.0	-95.0	24.0	0.0
-1047.0	-0.0	-93.0	26.0	0.0
-1043.0	-0.0	-93.0	24.0	0.0
-1046.0	-0.0	-92.0	25.0	0.0
-1071.0	-0.0	-89.0	30.0	0.0
-1101.0	-0.0	-91.0	34.0	0.0
-1119.0	-0.0	-85.0	46.0	0.0
-1106.0	-0.0	-92.0	38.0	0.0
-1117.0	-0.0	-91.0	38.0	0.0
-1093.0	-0.0	-95.0	31.0	0.0
-1089.0	-0.0	-97.0	32.0	0.0
-1093.0	-0.0	-97.0	37.0	0.0
-1095.0	-0.0	-95.0	35.0	0.0
-1098.0	-0.0	-93.0	33.0	0.0
-1075.0	-1.0	-92.0	44.0	1.0
-1085.0	-1.0	-90.0	52.0	1.0
-1099.0	-1.0	-93.0	56.0	1.0
-1081.0	-1.0	-91.0	35.0	1.0
-967.0	-1.0	-81.0	27.0	0.0
-966.0	-0.0	-85.0	22.0	0.0
-972.0	-0.0	-85.0	23.0	0.0
-1034.0	-1.0	-94.0	16.0	1.0
-1027.0	-1.0	-95.0	16.0	2.0
-1054.0	-1.0	-97.0	22.0	2.0
-1069.0	-1.0	-98.0	28.0	1.0
-1071.0	-1.0	-93.0	32.0	2.0
-1070.0	-1.0	-95.0	28.0	2.0
-1062.0	-1.0	-96.0	26.0	1.0
-1047.0	-1.0	-94.0	18.0	1.0
-1053.0	-1.0	-97.0	19.0	1.0
-1032.0	-1.0	-95.0	18.0	1.0
-1018.0	-0.0	-97.0	11.0	1.0
-1033.0	-0.0	-96.0	14.0	1.0
-1035.0	-0.0	-97.0	14.0	2.0
-1036.0	-0.0	-96.0	15.0	1.0
-1040.0	-0.0	-98.0	16.0	1.0
