-618.0	-0.0	-72.0	27.0	3.0
-612.0	-0.0	-68.0	30.0	1.0
-598.0	-0.0	-68.0	25.0	1.0
-630.0	-0.0	-71.0	40.0	1.0
-550.0	-1.0	-63.0	17.0	1.0
-557.0	-1.0	-64.0	23.0	0.0
-573.0	-1.0	-66.0	25.0	1.0
-578.0	-1.0	-63.0	27.0	2.0
-625.0	-0.0	-70.0	26.0	2.0
-625.0	-0.0	-71.0	34.0	1.0
-599.0	-0.0	-70.0	28.0	1.0
-574.0	-0.0	-63.0	22.0	1.0
-609.0	-0.0	-67.0	28.0	1.0
-569.0	-0.0	-67.0	20.0	1.0
-600.0	-0.0	-71.0	18.0	2.0
-570.0	-1.0	-56.0	34.0	0.0
-593.0	-1.0	-62.0	31.0	1.0
-605.0	-1.0	-68.0	32.0	1.0
-548.0	-1.0	-64.0	22.0	0.0
-584.0	-1.0	-52.0	42.0	0.0
