-636.0	-0.0	-74.0	21.0	1.0
-541.0	-1.0	-63.0	19.0	0.0
-518.0	-1.0	-63.0	18.0	1.0
-583.0	-1.0	-65.0	21.0	1.0
-570.0	-1.0	-66.0	29.0	0.0
-576.0	-1.0	-64.0	28.0	0.0
-580.0	-1.0	-63.0	41.0	0.0
-557.0	-0.0	-62.0	22.0	0.0
-571.0	-1.0	-63.0	24.0	0.0
-586.0	-1.0	-54.0	39.0	0.0
-635.0	-0.0	-76.0	26.0	1.0
-620.0	-0.0	-77.0	13.0	1.0
-630.0	-1.0	-72.0	25.0	1.0
-628.0	-0.0	-74.0	16.0	1.0
-623.0	-0.0	-76.0	13.0	1.0
-606.0	-0.0	-61.0	36.0	0.0
-604.0	-0.0	-66.0	31.0	0.0
-598.0	-0.0	-66.0	29.0	0.0
-628.0	-0.0	-76.0	21.0	1.0
