-7316.9023	-9.09407	-820.95087	319.8188	26.77596
-7541.407	-4.3254	-845.9518	267.27966	29.28648
-6069.634	-12.69145	-617.1118	377.948	30.21963
-6548.7163	-19.99211	-701.2002	414.2379	29.36699
-6344.3677	-15.36034	-648.5167	387.69153	24.19617
-5983.9004	-16.55372	-586.07965	388.64008	25.31491
-6525.0693	-18.37289	-651.6369	399.6541	29.36699
-6006.0596	-7.04364	-598.86163	368.85516	24.35169
-6378.6797	-5.27439	-653.9608	562.4016	23.61153
-5960.7476	-6.53195	-666.8246	345.78235	24.81566
-6985.441	-3.41494	-716.8256	420.18927	26.21495
-6537.35	-11.08703	-646.03015	405.29382	24.09773
-7608.552210000005	-4.3254	-938.6994600000002	184.21177	35.22947
-7635.391730000003	-4.3254	-942.0781499999999	204.28510000000017	35.22947
-7659.776290000004	-4.3254	-944.6092199999999	200.15223000000026	38.33129
-7342.957640000003	-10.98809	-787.0906399999999	372.9786600000002	27.54886
-7518.997240000002	-10.98809	-919.8959500000001	216.79718999999977	38.33129
-7583.890470000004	-4.3254	-951.0238999999999	168.04943000000026	38.33129
-7446.689280000002	-6.03521	-942.40805	144.51100999999994	38.33129
-7652.354960000006	-6.03521	-937.7543599999999	196.4018900000001	38.33129
-7652.352230000003	-4.3254	-944.5818499999999	194.12750000000017	38.33129
-7625.898380000005	-9.09407	-927.3554200000001	207.6352199999999	38.33129
-7644.024660000006	-6.82983	-937.2428399999999	190.86131000000023	38.33129
-7527.426110000005	-9.09407	-819.9797899999999	304.66118000000006	29.28648
-7628.235260000003	-9.08314	-921.45344	219.51243	38.33129
-7658.7830500000055	-4.3254	-943.6159799999999	195.17024000000026	38.33129
-7506.473900000003	-6.82983	-936.98389	167.75589999999988	38.33129
-7608.657830000007	-9.09407	-934.1499900000001	189.4159599999998	38.33129
-7632.448760000007	-4.3254	-941.5264800000001	179.78294999999991	38.33129
-7459.847750000002	-9.09407	-896.3471099999999	218.20850000000019	34.64907
-7336.676680000002	-6.82983	-794.8347800000001	293.0780999999997	27.54886
-7538.732740000008	-6.03521	-844.8573899999999	263.82097999999996	29.28648
-7541.392870000005	-9.09407	-866.88503	240.17996000000005	31.29347
-7537.241400000006	-4.3254	-846.3191199999999	260.93712000000005	29.28648
-7612.8174700000045	-9.08314	-932.9178800000002	196.62329999999974	38.33129
-7560.534760000001	-4.3254	-938.9555900000001	177.00365	35.22947
-7154.499359999999	-4.3254	-797.44365	318.44063000000017	26.31472
-7433.5562800000025	-6.82983	-865.5786700000002	221.71378999999968	30.77288
-7301.568750000001	-6.82983	-857.1188299999999	249.81224999999995	30.0373
-7197.131040000004	-6.82983	-843.2841	261.83599000000015	29.28648
-7440.652030000004	-10.98809	-869.8336999999999	292.55935	33.09188
-7603.842230000002	-9.08314	-918.67115	223.89652000000012	35.22947
-7513.414900000002	-5.92998	-926.9703800000001	161.25770999999975	38.33129
-7635.748910000005	-4.3254	-940.2943700000002	186.99028999999985	38.33129
-7042.655540000001	-9.08314	-710.3654899999999	350.13004	26.31472
-7568.573680000002	-4.3254	-873.11914	237.97070000000008	31.29347
-7568.886010000005	-6.03521	-949.8596699999999	179.08156999999994	38.33129
-7552.823940000004	-9.08314	-846.0421199999998	264.12833000000023	34.64907
-7249.410210000002	-6.82983	-880.30868	210.3122299999999	33.09188
-7280.248140000005	-9.09407	-807.25254	289.3615100000002	28.17564
-7569.850150000003	-6.03521	-846.6435200000002	286.63063999999974	30.77288
-7492.669060000003	-6.82983	-904.24374	209.4774799999999	34.64907
-7191.354830000002	-6.03521	-771.43696	283.26512	27.54886
-7358.904390000002	-9.09407	-804.0446399999998	293.77582000000007	27.37853
-7543.846550000004	-10.19582	-917.3822000000001	227.56008999999983	38.33129
-7553.893150000002	-6.82983	-873.1305100000002	247.82723999999985	31.29347
-7628.111640000002	-4.3254	-942.0507799999999	198.2603700000003	35.22947
-7517.239700000004	-4.3254	-842.9706299999999	271.86263999999994	28.17564
-7539.058290000001	-6.03521	-938.0613500000002	175.2609	35.22947
-6955.573680000002	-13.97221	-695.03002	461.34106999999983	28.56166
-7530.171030000003	-5.80426	-901.34619	245.08147000000008	34.64907
-7650.874840000006	-4.3254	-943.1044599999999	189.62966000000017	38.33129
-7502.892050000004	-9.09407	-816.9986099999999	309.24415999999997	28.17564
-7504.207540000006	-6.82983	-883.5353399999999	291.94884	34.64907
-7624.116090000008	-6.82983	-943.3534500000001	173.32600999999977	38.33129
-7267.905270000002	-4.3254	-816.9275600000001	306.66347999999994	26.77596
-7634.514430000004	-4.3254	-941.20085	199.18717000000015	35.22947
-7451.922460000004	-6.82983	-933.18538	165.79261999999983	38.33129
-7551.917850000001	-9.09407	-898.28655	204.30593999999996	35.22947
-7299.6800600000015	-9.08314	-801.50007	297.4123300000001	26.91926
