-2410.0	-0.0	-141.0	48.0	1.0
-2429.0	-0.0	-143.0	50.0	0.0
-2406.0	-0.0	-139.0	46.0	0.0
-2397.0	-0.0	-137.0	45.0	0.0
-2351.0	-0.0	-138.0	40.0	0.0
-2205.0	-0.0	-137.0	25.0	1.0
-2347.0	-0.0	-143.0	38.0	1.0
-2326.0	-0.0	-142.0	32.0	1.0
-2353.0	-0.0	-138.0	36.0	1.0
-2330.0	-0.0	-140.0	32.0	1.0
-2345.0	-0.0	-141.0	35.0	1.0
-2358.0	-0.0	-140.0	39.0	1.0
-2359.0	-0.0	-141.0	41.0	1.0
-2354.0	-0.0	-140.0	38.0	1.0
-2320.0	-0.0	-139.0	35.0	0.0
-2299.0	-0.0	-139.0	29.0	0.0
-2298.0	-0.0	-141.0	31.0	1.0
-2295.0	-0.0	-142.0	29.0	1.0
-2307.0	-0.0	-141.0	37.0	0.0
-2434.0	-0.0	-132.0	51.0	1.0
-2407.0	-0.0	-139.0	39.0	1.0
-2387.0	-0.0	-136.0	41.0	0.0
-2346.0	-0.0	-136.0	38.0	0.0
-2409.0	-0.0	-141.0	47.0	1.0
-2365.0	-0.0	-141.0	43.0	1.0
